quote_id,year,make,model,mileage,location_zip,percent_to_market,market_avg_days_to_sell,n_similar_vehicles_listed,region_short_code,exact_list_price,wholesale_price,seller_source,expected_margin
0061a00000FwhLWAAZ,2014,Subaru,Outback,36973,94022,0.965926643,81,391,us/sfo,24495,21400,shift.com,0
0061a00000GC37KAAT,2010,Buick,LaCrosse,87000,22311,0.951014947,84,293,us/was,12210,10050,iOS,0
0061a00000GBBxMAAX,2011,Toyota,Camry,84000,94403,0.947141133,65,706,us/sfo,10755,7450,shift.com,0
0061a00000FuzYzAAJ,2013,Toyota,Prius c,43000,91403,0.961860368,63,124,us/lax,13284,9925,shift.com,0
0061a00000GRERRAA5,2016,Hyundai,Santa Fe,15000,95014,0.966254467,78,25,us/sfo,33406,30100,shift.com,0
0061a00000GREODAA5,2012,Honda,Civic,50000,94558,0.958871222,53,37,us/sfo,11555,8200,shift.com,0
0061a00000FwLEYAA3,2011,Toyota,Prius,67900,94117,0.939015147,54,227,us/sfo,13386,11150,shift.com,3200
0061a00000FakBvAAJ,2011,BMW,3 Series,43400,92618,0.958508576,66,129,us/sna,19155,16100,shift.com,2850
0061a00000GR3KSAA1,2014,Honda,Civic,24673,94022,0.959208605,66,786,us/sfo,15784,11600,shift.com,0
0061a00000GX0DLAA1,2013,Ford,Edge,28400,94403,0.963621018,84,340,us/sfo,22525,19050,shift.com,0
0061a00000Fv8URAAZ,2008,Honda,Civic,57000,91601,0.911562423,69,78,us/lax,8050,4550,iOS,0
0061a00000F7OI6AAN,2006,Honda,Civic,90000,94709,0.936227889,58,72,us/sfo,7895,5625,shift.com,0
0061a00000GAj1xAAD,2004,Toyota,Prius,114000,94127,0.89570842,46,147,us/sfo,5904,2475,shift.com,0
0061a00000GY9fTAAT,2004,Lexus,GX,76000,94030,0.934023594,102,37,us/sfo,13857,11750,shift.com,0
0061a00000FvdbPAAR,2013,Jeep,Wrangler,18000,90024,0.966708516,60,42,us/lax,25600,24200,shift.com,1750
0061a00000GC43zAAD,2012,Mazda,Mazda3,12000,94403,0.935395289,67,84,us/sfo,14079,11200,shift.com,3450
0061a00000GaUi5AAF,2014,Audi,SQ5,32000,92603,0.981814035,59,28,us/sna,42223,38400,iOS,0
0061a00000GXZllAAH,2016,Chevrolet,Silverado 1500,3320,94022,0.954369462,130,317,us/sfo,35252,0,shift.com,0
0061a00000GZC80AAH,2010,BMW,3 Series,72533,94022,0.973394546,71,24,us/sfo,18037,14150,shift.com,0
0061a00000GaN4HAAV,2008,Audi,Q7,41000,94118,0.935763857,70,12,us/sfo,16715,14200,shift.com,0
0061a00000H2T1SAAV,2014,Ford,Fusion Hybrid,33244,94022,0.957034622,56,30,us/sfo,16729,12800,shift.com,0
0061a00000H2SdVAAV,2014,Ford,Edge,24150,94022,0.97015701,109,60,us/sfo,27741,25000,shift.com,0
0061a00000GYCFOAA5,2015,Mercedes-Benz,M-Class,31500,94022,0.970197125,48,158,us/sfo,37620,33000,shift.com,0
0061a00000GXydgAAD,2014,Mercedes-Benz,E-Class,35272,94022,0.954701105,46,331,us/sfo,31986,26500,shift.com,0
0061a00000F7KS5AAN,2009,Toyota,Camry,128000,20874,0.932448574,58,35,us/was,9512,7075,shift.com,0
0061a00000FaoKKAAZ,2014,Mercedes-Benz,C-Class,27699,94022,0.959989341,67,550,us/sfo,25193,20700,shift.com,0
0061a00000Fv1F9AAJ,2011,Mercedes-Benz,E-Class,44000,92831,0.967400449,50,97,us/sna,24405,21700,shift.com,0
0061a00000Fv85pAAB,2011,Toyota,Corolla,49000,94043,0.960138766,60,29,us/sfo,10993,7650,shift.com,2300
0061a00000GYenUAAT,2011,Buick,LaCrosse,31000,94087,0.963366455,85,101,us/sfo,17158,15150,shift.com,0
0061a00000Fw8mbAAB,2004,Honda,S2000,33000,92677,0.928300926,48,57,us/sna,19419,17250,shift.com,0
0061a00000FuVQSAA3,2013,Scion,FR-S,25000,94040,0.958334495,48,39,us/sfo,19463,16850,shift.com,-200
0061a00000GB5bNAAT,2010,Nissan,Altima,38000,95014,0.940786431,65,473,us/sfo,11127,7725,shift.com,2625
0061a00000F8e8OAAR,2013,Cadillac,SRX,52000,91311,0.980147311,59,42,us/lax,27793,24500,shift.com,0
0061a00000GoypnAAB,2012,Honda,CR-V,32000,90210,0.958715529,45,159,us/lax,15911,12650,shift.com,0
0061a00000F7uSPAAZ,2010,Ford,Escape,100000,94114,0.909944525,61,50,us/sfo,8794,5475,shift.com,2475
0061a00000GBFOvAAP,2015,Land Rover,Range Rover Sport,8000,94107,0.930425927,54,46,us/sfo,81363,74000,iOS,2350
0061a00000FuUdpAAF,2008,Honda,Accord,93000,94087,0.937757222,51,161,us/sfo,9997,7425,shift.com,0
0061a00000F7HXKAA3,2013,Hyundai,Azera,32000,94539,0.95450546,71,294,us/sfo,18993,16800,shift.com,-2550
0061a00000GAjG9AAL,2010,Toyota,Prius,75000,95148,0.952101048,67,189,us/sfo,12739,9550,shift.com,0
0061a00000FvEYTAA3,2015,Volkswagen,Jetta,9383,94022,0.963537488,68,593,us/sfo,13637,11600,shift.com,0
0061a00000FvdfCAAR,2015,Toyota,Tacoma,14815,94022,0.958388661,25,181,us/sfo,29801,26100,shift.com,0
0061a00000Gau2EAAR,2007,Chevrolet,Tahoe,93000,94541,0.9482199,103,211,us/sfo,18843,,shift.com,0
0061a00000GYCGlAAP,2014,Mini,Cooper Countryman,44601,94022,0.959749573,90,97,us/sfo,16149,13450,shift.com,0
0061a00000Fwu5yAAB,2013,Toyota,Camry,38089,94022,0.951852829,65,1563,us/sfo,14662,11050,shift.com,0
0061a00000F7GwJAAV,2002,Chevrolet,Corvette,53650,93065,0.942069575,75,47,us/lax,18213,15450,shift.com,0
0061a00000GQnVDAA1,2015,Mercedes-Benz,C-Class,8000,94122,0.960184406,162,31,us/sfo,34634,31200,shift.com,0
0061a00000GNUbJAAX,2012,Mini,Cooper S Countryman,40747,94022,0.95381599,71,20,us/sfo,17264,14100,shift.com,0
0061a00000F8CiEAAV,2015,Mazda,Mazda6,23200,90602,0.964186065,133,63,us/lax,19783,17400,shift.com,0
0061a00000F7crxAAB,2007,Toyota,Corolla,76400,20170,0.907531067,49,277,us/was,7320,4200,shift.com,0
0061a00000GYMV5AAP,2016,Nissan,Rogue,2000,94086,0.977406267,106,884,us/sfo,19855,19150,shift.com,0
0061a00000F7cCzAAJ,2007,Volkswagen,GTI,55000,94040,0.940280972,93,24,us/sfo,9669,8350,shift.com,1600
0061a00000GpR9lAAF,2015,Hyundai,Elantra,9000,94089,0.952581355,88,200,us/sfo,13719,11450,shift.com,0
0061a00000H2TPIAA3,2013,Hyundai,Sonata Hybrid,66260,94121,0.971517979,101,68,us/sfo,14656,10750,shift.com,0
0061a00000GXJFrAAP,2014,Toyota,Camry,25000,95111,0.964420732,61,668,us/sfo,16426,12550,shift.com,0
0061a00000H2KE3AAN,2014,Nissan,Frontier,31455,90065,0.962412212,31,37,us/lax,15798,12650,shift.com,0
0061a00000GQjSsAAL,2011,Honda,Ridgeline,35000,92867,0.959112127,73,22,us/sna,22943,21200,shift.com,150
0061a00000GQhfVAAT,2007,Toyota,Camry,126300,22033,0.928433512,63,64,us/was,7728,5375,shift.com,0
0061a00000GaRIRAA3,2015,GMC,Yukon,18000,92618,0.981138989,133,53,us/sna,56445,,shift.com,0
0061a00000GaShCAAV,2012,Porsche,Panamera,39000,90015,0.977236785,109,21,us/lax,45277,43300,shift.com,0
0061a00000GCPQyAAP,,,,66000,94538,0.928649898,72,380,us/sfo,12989,,shift.com,0
0061a00000GaBmSAAV,2008,Audi,A4,31500,90049,0.951612878,131,25,us/lax,10821,9025,shift.com,0
0061a00000GaeNuAAJ,2006,Toyota,Prius,116000,22209,0.937165409,107,22,us/was,6329,3625,shift.com,0
0061a00000GCIirAAH,2013,Honda,Accord,35000,90210,0.964323843,53,407,us/lax,19924,17200,shift.com,0
0061a00000F8GoKAAV,2009,Honda,CR-V,49949,20002,0.97122,57,57,us/was,14258,11500,shift.com,0
0061a00000G9TLhAAN,2004,BMW,Z4,34000,94109,0.925845892,60,22,us/sfo,12536,9100,shift.com,3850
0061a00000Fum9yAAB,2005,Toyota,Camry,70000,94544,0.913256206,37,30,us/sfo,7954,5125,shift.com,0
0061a00000F8485AAB,2013,Toyota,Camry,23050,95134,0.96663139,81,61,us/sfo,16950,13600,shift.com,0
0061a00000GRC2XAAX,2009,Honda,CR-V,83700,22101,0.956228177,54,87,us/was,10799,8650,shift.com,0
0061a00000GAvV5AAL,2008,Honda,Fit,75000,90278,0.926152626,43,62,us/lax,7546,4275,iOS,0
0061a00000F7ACRAA3,2010,BMW,X6,55000,94132,0.955219062,61,28,us/sfo,29390,27400,shift.com,-3400
0061a00000F7n8iAAB,2009,Audi,A4,59000,94110,0.948503512,47,56,us/sfo,14096,11550,shift.com,2100
0061a00000GBHCCAA5,2013,Toyota,Prius v,12000,95113,0.956252102,63,70,us/sfo,19153,15700,shift.com,0
0061a00000Fw9QnAAJ,2014,Nissan,Rogue Select,36000,91405,0.967310439,44,61,us/lax,15469,13050,shift.com,0
0061a00000GZqICAA1,2014,Nissan,Versa Note,22000,91750,0.933206416,62,178,us/lax,10636,7950,shift.com,0
0061a00000FvCk9AAF,2007,Toyota,Camry,100900,95014,0.932580995,52,540,us/sfo,8804,5450,shift.com,2200
0061a00000GBbsbAAD,2003,Toyota,Corolla,118635,94531,0.901305453,38,132,us/sfo,5111,2275,shift.com,0
0061a00000FvKNwAAN,2013,Toyota,Prius,35756,94022,0.958053828,68,482,us/sfo,16622,13550,shift.com,0
0061a00000Evf2PAAR,2013,Lincoln,Navigator,61000,91364,0.972068098,72,86,us/lax,34040,30400,shift.com,-3800
0061a00000FvBWRAA3,2014,Nissan,Altima,15000,94618,0.946403079,69,1372,us/sfo,15556,12400,shift.com,0
0061a00000F8HhBAAV,2004,Mercedes-Benz,C-Class,98000,90715,0.902252084,65,54,us/sna,6003,3200,shift.com,0
0061a00000GAv9yAAD,2012,Toyota,Corolla,20000,90017,0.948474829,61,415,us/lax,13360,10100,shift.com,0
0061a00000GYfINAA1,2012,BMW,3 Series,35482,94022,0.978862284,90,21,us/sfo,21431,17650,shift.com,0
0061a00000EvbnlAAB,2010,Lexus,RX,67352,94022,0.947580285,60,43,us/sfo,24829,21000,shift.com,0
0061a00000GX2zbAAD,2011,Ford,Escape,17600,90501,0.96391449,98,45,us/sna,15355,,shift.com,0
0061a00000Fw2hPAAR,2014,Dodge,Challenger,9300,94123,0.968352147,111,28,us/sfo,28177,26400,shift.com,250
0061a00000GC4MhAAL,2013,BMW,3 Series,48500,94403,0.958395623,55,322,us/sfo,22753,18800,shift.com,0
0061a00000GQromAAD,2007,Honda,Accord,80000,95117,0.930095595,42,135,us/sfo,9161,0,shift.com,8950
0061a00000Fvo2cAAB,2007,Volkswagen,Rabbit,70000,90042,0.88733529,45,63,us/lax,6461,3150,shift.com,0
0061a00000Ga8zhAAB,2014,Honda,Civic,6600,94022,0.964670082,68,81,us/sfo,15265,11900,shift.com,0
0061a00000GBiSEAA1,2012,Audi,S4,33500,95014,0.959885167,86,56,us/sfo,30633,26600,shift.com,4050
0061a00000FvSiXAAV,2011,Volkswagen,Jetta,46000,91605,0.943083305,65,185,us/lax,10794,7925,shift.com,0
0061a00000GCQ1mAAH,2011,BMW,3 Series,64276,94022,0.954918109,64,399,us/sfo,16563,13450,shift.com,0
0061a00000F8Xc2AAF,2002,Toyota,Camry,85000,92620,0.890390256,49,159,us/sna,5652,2725,shift.com,0
0061a00000FudJqAAJ,2013,Toyota,Corolla,28000,90034,0.955634698,66,1375,us/lax,13492,10200,shift.com,2450
0061a00000FuZ92AAF,2007,Toyota,Prius,96000,90066,0.936050221,72,24,us/lax,7588,4275,shift.com,3675
0061a00000Ga8ftAAB,2006,Mazda,Mazda6,59500,94040,0.896565888,47,38,us/sfo,5731,2175,shift.com,4175
0061a00000Fw9N4AAJ,2010,Honda,CR-V,100000,95134,0.958045438,51,69,us/sfo,12315,9750,shift.com,0
0061a00000FuYExAAN,2014,Jeep,Cherokee,16850,94114,0.967160459,81,126,us/sfo,27117,22800,iOS,4150
0061a00000Fw9OmAAJ,2015,Honda,CR-V,13200,90250,0.975471558,63,101,us/lax,23948,21900,shift.com,450
0061a00000GYfTzAAL,2012,Honda,Pilot,44435,91335,0.962309851,67,49,us/lax,21108,18600,shift.com,0
0061a00000FvEeHAAV,2016,Volkswagen,Passat,8,94022,0.950382231,0,20,us/sfo,20304,0,shift.com,0
0061a00000Fuz7FAAR,2012,Volvo,S60,14368,94022,0.944662846,55,406,us/sfo,18062,14950,shift.com,0
0061a00000GXZ48AAH,2012,Mini,Cooper,35000,94513,0.946285962,59,20,us/sfo,14717,11250,shift.com,0
0061a00000GZfCxAAL,2015,Kia,Sorento,2500,95014,0.964469367,53,318,us/sfo,20254,18100,shift.com,0
0061a00000F7nNrAAJ,2013,Audi,A4,25000,20005,0.924234956,62,23,us/was,26009,21400,shift.com,0
0061a00000Gob9sAAB,2011,BMW,3 Series,82500,95139,0.945444841,69,27,us/sfo,13591,9450,iOS,0
0061a00000GQsB7AAL,2015,Lexus,CT,31000,92618,0.962929314,62,125,us/sna,23029,18300,shift.com,0
0061a00000GCFsYAAX,2011,Hyundai,Sonata,60000,94019,0.961218052,129,52,us/sfo,12486,10000,shift.com,2650
0061a00000FMlQTAA1,2010,Toyota,Prius,70129,91302,0.938357924,64,133,us/lax,12142,9425,iOS,2225
0061a00000F7DysAAF,2012,Nissan,Pathfinder,52796,94025,0.944156896,49,39,us/sfo,22488,20000,shift.com,100
0061a00000FuHDJAA3,2014,Chevrolet,Camaro,28000,94022,0.959614277,81,191,us/sfo,20065,17500,shift.com,0
0061a00000G6s0aAAB,2014,Audi,S4,8582,94022,0.980431767,138,43,us/sfo,39496,38700,shift.com,0
0061a00000FwKIKAA3,2013,Hyundai,Elantra,62500,90291,0.948460454,66,2873,us/lax,11009,7800,shift.com,0
0061a00000EvY8PAAV,2009,Nissan,Altima,55000,94085,0.930821297,62,102,us/sfo,10911,8425,shift.com,0
0061a00000FtURBAA3,2014,Acura,MDX,33670,95134,0.979835902,92,139,us/sfo,36460,34900,shift.com,0
0061a00000FvEckAAF,2016,Volkswagen,Tiguan,8,94022,0.967064857,0,8,us/sfo,26946,0,shift.com,0
0061a00000FbETrAAN,2006,Lexus,RX,53750,94114,0.940966675,59,99,us/sfo,14869,11250,shift.com,0
0061a00000GNabbAAD,2011,BMW,3 Series,85200,94114,0.966427327,113,41,us/sfo,15714,12100,shift.com,0
0061a00000GobMNAAZ,2013,Toyota,Camry,46000,20874,0.959844544,50,775,us/was,13096,10300,shift.com,0
0061a00000FvqS9AAJ,2009,Honda,Accord,77000,94539,0.9422076,53,273,us/sfo,11458,8325,shift.com,1325
0061a00000Gor5XAAR,2015,Toyota,Camry,39205,94022,0.962296934,63,3735,us/sfo,17575,13600,shift.com,0
0061a00000Fv8IeAAJ,2011,Volkswagen,Jetta,47901,94022,0.934655548,59,422,us/sfo,10655,7825,shift.com,0
0061a00000F70kZAAR,2011,BMW,3 Series,65300,94582,0.96037399,55,231,us/sfo,16014,12500,shift.com,2450
0061a00000FwCoiAAF,2012,Toyota,Prius,36623,94103,0.953495638,50,481,us/sfo,14648,11050,iOS,0
0061a00000F7cc9AAB,2013,Nissan,Altima,42271,94022,0.954532875,65,1611,us/sfo,14656,11750,shift.com,0
0061a00000Ev8GUAAZ,2009,Lexus,IS,68000,91803,0.95556427,71,160,us/lax,16673,14150,shift.com,0
0061a00000F7uEhAAJ,2016,BMW,4 Series,2000,91423,0.955768189,70,40,us/lax,47151,50700,shift.com,0
0061a00000FvS7gAAF,2014,Subaru,XV Crosstrek,16000,94708,0.961887969,0,10,us/sfo,21603,18700,shift.com,0
0061a00000GYLJbAAP,2013,Volkswagen,Jetta,41545,94022,0.950153407,39,25,us/sfo,16985,13400,shift.com,0
0061a00000HAZJzAAP,2011,Honda,Accord Crosstour,80700,91739,0.959320131,109,26,us/lax,12981,11050,shift.com,0
0061a00000F8DjfAAF,2011,BMW,3 Series,64000,91202,0.9576727,48,99,us/lax,15454,12100,shift.com,1850
0061a00000Fv9U6AAJ,2013,Volkswagen,CC,43577,94022,0.956237513,45,192,us/sfo,15995,13200,shift.com,0
0061a00000Evju1AAB,2005,Infiniti,G35,51000,95126,0.910851887,58,161,us/sfo,8857,7275,shift.com,0
0061a00000FvK7eAAF,2013,Toyota,RAV4,45755,94022,0.967286985,88,1014,us/sfo,19201,16850,shift.com,0
0061a00000GXDSSAA5,2007,Honda,Civic,135000,90065,0.922418515,55,176,us/lax,6717,4175,shift.com,0
0061a00000FbAErAAN,2007,Lexus,IS,92845,94087,0.943406999,65,33,us/sfo,13100,9375,shift.com,0
0061a00000FJYptAAH,2012,Toyota,RAV4,36294,94022,0.954506631,59,70,us/sfo,18477,16900,shift.com,0
0061a00000GRAgVAAX,2015,Lexus,RX,27645,94022,0.970270159,75,89,us/sfo,35417,30800,shift.com,0
0061a00000GREIZAA5,2010,Scion,xB,100000,90601,0.941045488,117,34,us/lax,8126,5300,shift.com,0
0061a00000GorM9AAJ,2013,Toyota,Corolla,33296,94022,0.954688454,70,1007,us/sfo,12432,9125,shift.com,0
0061a00000F8KLxAAN,2009,Jeep,Wrangler,60000,91040,0.963201831,84,33,us/lax,20973,18000,shift.com,0
0061a00000F8LWaAAN,2013,Ford,C-Max Energi,37000,94605,0.938791545,67,370,us/sfo,14624,12250,shift.com,0
0061a00000F86hgAAB,2014,Toyota,Corolla,36150,94022,0.9391266,54,1409,us/sfo,13250,10050,shift.com,0
0061a00000FwSUhAAN,2011,Toyota,Prius,80000,94087,0.942616853,100,60,us/sfo,12298,10100,shift.com,0
0061a00000GB4c0AAD,2010,Honda,Odyssey,61512,94010,0.928565484,59,67,us/sfo,12504,9275,shift.com,3675
0061a00000GokCwAAJ,2013,Jeep,Grand Cherokee,42223,94022,0.95873217,50,284,us/sfo,23433,19700,shift.com,0
0061a00000Fb3UlAAJ,2007,Audi,A4,73000,94502,0.926716996,75,172,us/sfo,9080,5450,shift.com,4200
0061a00000FZRD7AAP,2010,BMW,5 Series,65000,95132,0.946781772,108,23,us/sfo,21022,17700,shift.com,0
0061a00000GXtwWAAT,2009,Infiniti,G37,80000,94306,0.952041327,38,13,us/sfo,14078,10250,shift.com,0
0061a00000GBVyQAAX,2015,Mazda,Mazda3,16594,94022,0.960179326,154,52,us/sfo,18673,16800,shift.com,0
0061a00000F7Hb2AAF,2013,Mercedes-Benz,GLK-Class,20000,90042,0.964043365,110,193,us/lax,27562,24500,shift.com,0
0061a00000GpWkxAAF,2006,Lexus,GS,128000,22311,0.938934081,102,64,us/was,10915,7550,shift.com,0
0061a00000F7BbIAAV,2010,Lexus,IS,42000,94102,0.959054263,45,30,us/sfo,19024,16750,shift.com,600
0061a00000FvqwXAAR,2015,Hyundai,Elantra,38340,94022,0.95319175,56,3179,us/sfo,12221,10000,shift.com,0
0061a00000GpFZjAAN,2016,GMC,Terrain,3043,94022,0.962000384,63,314,us/sfo,24654,0,shift.com,0
0061a00000F86NgAAJ,2007,Toyota,RAV4,70000,90029,0.934561829,53,53,us/lax,11349,7925,shift.com,3725
0061a00000GaFEiAAN,2009,Toyota,Prius,109000,91504,0.948755685,37,68,us/lax,8452,5050,shift.com,0
0061a00000F8CLmAAN,2014,BMW,X1,20600,22193,0.963352609,49,31,us/was,27783,24900,shift.com,750
0061a00000FvGxcAAF,2016,Honda,Pilot,10000,95132,0.996097357,0,4,us/sfo,35335,0,shift.com,0
0061a00000GWIclAAH,2015,Toyota,Corolla,20500,95035,0.955048884,34,4,us/sfo,16244,0,shift.com,0
0061a00000F7fPQAAZ,2008,BMW,5 Series,95000,95008,0.940439282,55,147,us/sfo,12094,9500,shift.com,0
0061a00000FufwNAAR,2015,BMW,X1,25000,94107,0.969403668,49,36,us/sfo,24149,19050,shift.com,4600
0061a00000GArMMAA1,2013,Honda,CR-V,40000,94037,0.970125648,67,697,us/sfo,19537,16100,shift.com,0
0061a00000GXcRZAA1,2015,Toyota,Prius,21000,94015,0.963127143,56,134,us/sfo,18215,13850,shift.com,0
0061a00000FuoApAAJ,2012,Mini,Cooper S Countryman,49900,95134,0.955631864,59,51,us/sfo,17670,14550,shift.com,0
0061a00000GX2LmAAL,2008,Honda,Fit,115000,20814,0.918977507,55,192,us/was,6487,3525,shift.com,0
0061a00000GYBYqAAP,2015,Ford,Fusion,18010,91311,0.953939253,68,48,us/lax,19466,18100,shift.com,0
0061a00000GoarSAAR,2013,Kia,Forte Koup,15000,20009,0.943378339,78,51,us/was,13425,,shift.com,0
0061a00000GApWMAA1,2007,Mercedes-Benz,SLK-Class,78000,22206,0.947409484,56,40,us/was,13767,10650,shift.com,2700
0061a00000FazyCAAR,2013,Audi,A4,48000,95124,0.961388604,75,172,us/sfo,22606,18700,shift.com,1950
0061a00000EvgdbAAB,2013,BMW,3 Series,38821,94022,0.956349683,49,23,us/sfo,21362,18900,shift.com,0
0061a00000Gatr1AAB,2012,Toyota,Prius c,57000,94103,0.95126716,42,107,us/sfo,11656,8375,shift.com,0
0061a00000Gatj0AAB,2009,Toyota,Camry,52000,94087,0.928520506,66,948,us/sfo,10670,7375,shift.com,0
0061a00000GZ26cAAD,2015,BMW,M4,10000,94107,0.982230463,120,63,us/sfo,61393,,shift.com,0
0061a00000GBEJwAAP,2008,Ford,Escape,65000,22304,0.93477014,44,107,us/was,10325,7475,iOS,0
0061a00000GZpoYAAT,2010,Toyota,Prius,115000,94402,0.945849745,70,80,us/sfo,10753,8375,shift.com,0
0061a00000GBUWXAA5,2014,Mazda,CX-5,41115,94022,0.962149109,63,152,us/sfo,21151,18950,shift.com,0
0061a00000FwLGUAA3,2010,Volkswagen,Jetta,63000,90015,0.944004014,49,26,us/lax,9303,6975,shift.com,975
0061a00000GBb0KAAT,2006,Honda,Accord,106000,94109,0.938363655,57,56,us/sfo,7678,0,shift.com,0
0061a00000GojehAAB,2012,Fiat,500,23000,94112,0.937331331,88,30,us/sfo,8886,5775,shift.com,0
0061a00000GWHBAAA5,2013,Honda,Accord,46000,90604,0.965330745,45,337,us/sna,16570,13150,shift.com,0
0061a00000F82CmAAJ,2013,Acura,MDX,26225,94022,0.968949356,72,297,us/sfo,30374,27400,shift.com,0
0061a00000GBlOjAAL,2007,Audi,A3,76500,94085,0.942007304,65,48,us/sfo,8951,5550,shift.com,3100
0061a00000Ev8RXAAZ,2012,Hyundai,Accent,84280,94703,0.932153773,62,303,us/sfo,8628,5775,shift.com,2175
0061a00000GoSFOAA3,2013,Porsche,Boxster,27700,94102,0.967314766,68,22,us/sfo,39138,34300,shift.com,0
0061a00000GNQ30AAH,2012,BMW,1 Series,60000,94539,0.967098155,189,34,us/sfo,23171,20500,iOS,0
0061a00000GX0uyAAD,2015,Ford,Escape,9000,94538,0.972101188,149,54,us/sfo,23767,22500,shift.com,1300
0061a00000F84SjAAJ,2012,Toyota,Highlander,29900,90402,0.961149009,62,181,us/lax,28028,26400,shift.com,0
0061a00000Ga8JTAAZ,2013,Chevrolet,Camaro,46000,92630,0.96409995,70,111,us/sna,16332,13150,shift.com,0
0061a00000FwhdfAAB,2013,Chevrolet,Camaro,21388,94040,0.964217433,95,204,us/sfo,21439,18650,shift.com,300
0061a00000FuD9fAAF,2005,Mercedes-Benz,CL-Class,40000,94549,0.917155328,173,23,us/sfo,19572,17100,shift.com,0
0061a00000Fvb31AAB,2010,BMW,X5,69406,94536,0.951119411,72,223,us/sfo,20578,16650,iOS,0
0061a00000F7gcbAAB,2009,Honda,Accord,85000,94566,0.949217058,57,38,us/sfo,11001,9175,shift.com,0
0061a00000F873XAAR,2013,Nissan,Altima,49372,94022,0.95348838,70,1840,us/sfo,14447,11200,shift.com,0
0061a00000GCFjlAAH,2008,GMC,Envoy,92860,94110,0.915030011,97,43,us/sfo,9251,,shift.com,0
0061a00000F7MgfAAF,2006,Toyota,Corolla,71000,91311,0.935158864,48,78,us/lax,8204,6450,shift.com,0
0061a00000Fvx7nAAB,2014,Nissan,Altima,50000,94591,0.956049688,73,408,us/sfo,14626,11300,shift.com,0
0061a00000GBHIoAAP,2014,Toyota,RAV4,16000,94597,0.973253205,121,305,us/sfo,24383,20500,shift.com,0
0061a00000FtCZIAA3,2012,Toyota,Prius Plug-in,25000,94102,0.945289958,52,83,us/sfo,16228,13200,shift.com,0
0061a00000FPHhGAAX,2009,Volkswagen,Jetta,67000,94404,0.931415502,61,61,us/sfo,7961,4500,shift.com,0
0061a00000FvE2wAAF,2013,BMW,3 Series,33848,94022,0.959372373,91,83,us/sfo,30023,25400,shift.com,0
0061a00000FvxCTAAZ,2011,Volkswagen,Jetta,45500,90066,0.946020759,47,20,us/lax,9482,6050,shift.com,0
0061a00000GAzNOAA1,2006,Honda,Civic,94482,94539,0.92083459,60,72,us/sfo,7866,4575,shift.com,3375
0061a00000FwrE2AAJ,2011,Toyota,Highlander,67500,94939,0.945930335,93,24,us/sfo,19234,0,shift.com,19950
0061a00000GNWjRAAX,2015,Volkswagen,e-Golf,6100,95134,0.953314108,131,27,us/sfo,19403,15750,shift.com,0
0061a00000GZVE0AAP,2009,Mazda,CX-7,80000,22033,0.917623097,78,44,us/was,7544,4125,shift.com,0
0061a00000GR7h6AAD,2008,Toyota,Highlander,80000,94109,0.952296588,51,90,us/sfo,17158,13550,shift.com,0
0061a00000GaOnqAAF,2015,Toyota,Camry,9000,94608,0.959263179,69,909,us/sfo,18798,15500,shift.com,0
0061a00000GZN2iAAH,2013,Lexus,CT,24708,94022,0.967007281,38,54,us/sfo,20946,16900,shift.com,0
0061a00000GW6OTAA1,2015,GMC,Sierra 1500,10000,22311,0.96085691,68,12,us/was,28941,,shift.com,0
0061a00000GXHQFAA5,2012,Honda,Fit,26000,94306,0.94069302,87,209,us/sfo,12312,8825,shift.com,0
0061a00000FasnRAAR,2008,Hyundai,Accent,77000,94043,0.906391261,70,54,us/sfo,5404,2850,shift.com,1500
0061a00000FwTROAA3,2009,Lexus,LS,96000,20850,0.970331242,105,14,us/was,21088,18000,shift.com,2950
0061a00000GWP9vAAH,2007,Lexus,ES,65000,91356,0.936921454,62,74,us/lax,14091,11150,shift.com,0
0061a00000HAX5LAAX,2013,Subaru,BRZ,21000,95128,0.966477435,68,59,us/sfo,20086,17450,shift.com,0
0061a00000GBZRJAA5,2009,Scion,tC,48200,94102,0.924131144,102,43,us/sfo,9397,6325,shift.com,-1325
0061a00000Gap4PAAR,2014,Mercedes-Benz,E-Class,36800,91208,0.963751779,98,134,us/lax,29106,26700,shift.com,0
0061a00000GXORxAAP,2013,Toyota,Prius,30000,90277,0.966213515,59,188,us/lax,16664,14000,shift.com,0
0061a00000Fup8DAAR,2002,Chevrolet,Corvette,26000,94550,0.964075957,88,44,us/sfo,25008,22400,shift.com,0
0061a00000GYg6IAAT,2013,Hyundai,Elantra GT,20150,94022,0.95919351,170,48,us/sfo,13400,10700,shift.com,0
0061a00000GZ3vBAAT,2004,BMW,Z4,79000,94306,0.927042657,71,23,us/sfo,10453,6850,shift.com,0
0061a00000EvGCBAA3,2010,Nissan,Versa,88000,94805,0.918424683,72,52,us/sfo,7073,5000,shift.com,1950
0061a00000H2CdhAAF,2007,BMW,3 Series,58000,94131,0.931541624,90,40,us/sfo,10513,6800,shift.com,0
0061a00000FuyqiAAB,2015,Toyota,Tacoma,8932,94022,0.955406717,79,55,us/sfo,23294,21100,shift.com,0
0061a00000FvoyxAAB,2009,BMW,3 Series,63000,91335,0.969399234,0,11,us/lax,17324,15450,shift.com,0
